[ 2025-01-17 05:22:21,627] 14 root -INFO - Data Ingestion started 
[ 2025-01-17 05:22:30,754] 59 root -INFO - performed train and test split on the dataframe 
[ 2025-01-17 05:22:30,811] 20 root -INFO - Data Ingestion completed 
[ 2025-01-17 05:22:30,812] 21 root -INFO - Data Validation started 
[ 2025-01-17 05:22:31,090] 27 root -INFO - Data Validation completed 
[ 2025-01-17 05:22:31,090] 28 root -INFO - Data Transformation started 
[ 2025-01-17 05:22:31,090] 48 root -INFO - Entered initate data transformation 
[ 2025-01-17 05:22:31,090] 50 root -INFO - starting data transformation 
[ 2025-01-17 05:22:31,162] 60 root -INFO - getting to data transformation object 
[ 2025-01-17 05:22:31,196] 34 root -INFO - Data Transformation completed 
[ 2025-01-17 05:22:31,197] 36 root -INFO - Model Trainer Pipeline started 
[ 2025-01-17 05:25:05,134] 41 root -INFO - Model Trainer PipeLine Completed 
