[ 2025-01-17 04:38:10,782] 13 root -INFO - data ingestion started 
[ 2025-01-17 04:38:18,780] 59 root -INFO - performed train and test split on the dataframe 
[ 2025-01-17 04:38:18,833] 19 root -INFO - data ingestion completed 
[ 2025-01-17 04:38:18,834] 20 root -INFO - data validation started 
[ 2025-01-17 04:38:19,035] 26 root -INFO - data validation completed 
[ 2025-01-17 04:38:19,035] 27 root -INFO - Data transformation started 
[ 2025-01-17 04:38:19,036] 48 root -INFO - Entered initate data transformation 
[ 2025-01-17 04:38:19,036] 50 root -INFO - starting data transformation 
[ 2025-01-17 04:38:19,091] 60 root -INFO - getting to data transformation object 
